Colname,VarValue,Clicks,Freq,CTR
device_model,41b533a4,23,101,0.227722772
device_model,56046409,23,77,0.298701299
device_model,5726e67e,23,172,0.13372093
device_model,5a6166c4,23,90,0.255555556
device_model,739ce3e7,23,118,0.194915254
device_model,76d02215,23,105,0.219047619
device_model,9126c8d0,23,270,0.085185185
device_model,93347b0a,23,59,0.389830508
device_model,9868c918,23,206,0.111650485
device_model,9f2b3c8e,23,99,0.232323232
device_model,a25e8032,23,75,0.306666667
device_model,aa3d4e52,23,86,0.26744186
device_model,ac453995,23,138,0.166666667
device_model,b287ccd7,23,187,0.122994652
device_model,b588c462,23,283,0.081272085
device_model,c61432c0,23,73,0.315068493
device_model,dcd7a69a,23,161,0.142857143
device_model,f0417c63,23,79,0.291139241
device_model,ff717dd1,23,115,0.2
device_model,839fc701,23,145,0.15862069
device_model,bc32c9be,23,145,0.15862069
device_model,c7d291a7,23,159,0.144654088
device_model,e211cf54,23,148,0.155405405
device_model,5d379d53,22,188,0.117021277
device_model,a6ebc7ad,22,151,0.145695364
device_model,fb27c7b3,22,183,0.120218579
device_model,10bdc601,22,54,0.407407407
device_model,122187b6,22,90,0.244444444
device_model,20b26358,22,161,0.136645963
device_model,33a813c9,22,140,0.157142857
device_model,4af5f36a,22,207,0.106280193
device_model,6d794f22,22,91,0.241758242
device_model,7376e2d4,22,69,0.31884058
device_model,76e7fa85,22,135,0.162962963
device_model,79aa6016,22,242,0.090909091
device_model,812a628a,22,68,0.323529412
device_model,836b35a4,22,53,0.41509434
device_model,8e7f28cc,22,109,0.201834862
device_model,9ad67133,22,57,0.385964912
device_model,9cce9108,22,155,0.141935484
device_model,a76867c2,22,93,0.23655914
device_model,a7eeff8a,22,136,0.161764706
device_model,ac9ad752,22,160,0.1375
device_model,c1ca696e,22,88,0.25
device_model,c526f813,22,76,0.289473684
device_model,c8f4cbde,22,130,0.169230769
device_model,cfb5365d,22,105,0.20952381
device_model,d7e797a3,22,114,0.192982456
device_model,fe9f8125,22,93,0.23655914
device_model,71422352,22,138,0.15942029
device_model,76e25748,22,173,0.12716763
device_model,dbaf43e3,22,212,0.103773585
device_model,eaee5fc3,21,191,0.109947644
device_model,00e71d3a,21,169,0.124260355
device_model,01e8128a,21,42,0.5
device_model,0f942be3,21,70,0.3
device_model,160c1b41,21,241,0.087136929
device_model,16d2f562,21,101,0.207920792
device_model,1936a707,21,85,0.247058824
device_model,19f1f683,21,103,0.203883495
device_model,1b8a6145,21,637,0.032967033
device_model,22988b75,21,107,0.196261682
device_model,2402061d,21,108,0.194444444
device_model,2a3a67ed,21,282,0.074468085
device_model,358b1ec8,21,79,0.265822785
device_model,50a85b97,21,252,0.083333333
device_model,6186a025,21,95,0.221052632
device_model,66b56908,21,88,0.238636364
device_model,72caa4d9,21,167,0.125748503
device_model,9bb8c890,21,85,0.247058824
device_model,a04b6549,21,93,0.225806452
device_model,a68723e9,21,83,0.253012048
device_model,b5e1b68b,21,63,0.333333333
device_model,b65015e8,21,260,0.080769231
device_model,f3a53397,21,299,0.070234114
device_model,f50d4405,21,169,0.124260355
device_model,57ee8b44,21,124,0.169354839
device_model,b5aa8030,21,139,0.151079137
device_model,494378f1,20,132,0.151515152
device_model,1277f67f,20,660,0.03030303
device_model,2849e870,20,66,0.303030303
device_model,31368961,20,124,0.161290323
device_model,416b62df,20,90,0.222222222
device_model,46c667eb,20,55,0.363636364
device_model,4f6a828b,20,88,0.227272727
device_model,5434e0d9,20,204,0.098039216
device_model,54e3adb5,20,69,0.289855072
device_model,5797cb40,20,62,0.322580645
device_model,62062c1e,20,120,0.166666667
device_model,72aafd3d,20,91,0.21978022
device_model,88c18230,20,93,0.215053763
device_model,8ba13a25,20,242,0.082644628
device_model,8ebbde02,20,112,0.178571429
device_model,906ac007,20,190,0.105263158
device_model,998f671a,20,76,0.263157895
device_model,a33e4057,20,69,0.289855072
device_model,afc832f2,20,84,0.238095238
device_model,b0b26233,20,205,0.097560976
device_model,d870e4de,20,86,0.23255814
device_model,e5a8ee5e,20,99,0.202020202
device_model,ea5ab359,20,138,0.144927536
device_model,eaa5a8d8,20,83,0.240963855
device_model,ef25739e,20,40,0.5
device_model,fe31adef,20,225,0.088888889
device_model,ffc70ef9,20,200,0.1
device_model,d7a06f80,19,150,0.126666667
device_model,021759da,19,103,0.184466019
device_model,11b1f0ff,19,98,0.193877551
device_model,15dc77b3,19,336,0.056547619
device_model,17c39b97,19,132,0.143939394
device_model,18d380ba,19,34,0.558823529
device_model,22758e1d,19,145,0.131034483
device_model,26306780,19,48,0.395833333
device_model,29966243,19,126,0.150793651
device_model,370b0539,19,223,0.085201794
device_model,4bb535bd,19,62,0.306451613
device_model,58ff66fc,19,101,0.188118812
device_model,5e12edef,19,94,0.20212766
device_model,60b67d60,19,168,0.113095238
device_model,64184022,19,85,0.223529412
device_model,6c3bc657,19,183,0.103825137
device_model,8c1fb95e,19,223,0.085201794
device_model,9215f50d,19,55,0.345454545
device_model,96b83ebe,19,231,0.082251082
device_model,98abfd05,19,98,0.193877551
device_model,9a85810a,19,111,0.171171171
device_model,9ea0eb04,19,149,0.127516779
device_model,acd9bb26,19,33,0.575757576
device_model,b66b1d85,19,100,0.19
device_model,bc5b3cdc,19,110,0.172727273
device_model,bec2624b,19,73,0.260273973
device_model,c6825584,19,140,0.135714286
device_model,c91cf4fa,19,78,0.243589744
device_model,cf9fb88b,19,86,0.220930233
device_model,d2e92ee9,19,70,0.271428571
device_model,e56cc969,19,114,0.166666667
device_model,e96c0bfa,19,74,0.256756757
device_model,ed650bca,19,116,0.163793103
device_model,ef1c8bcb,19,93,0.204301075
device_model,fcc05fef,19,178,0.106741573
device_model,07c99d84,19,141,0.134751773
device_model,76b1dc92,18,137,0.131386861
device_model,0d3f0fea,18,90,0.2
device_model,11f28ebd,18,55,0.327272727
device_model,22c9a506,18,96,0.1875
device_model,2d8ba6ca,18,51,0.352941176
device_model,2f23f7a2,18,91,0.197802198
device_model,33ef0197,18,70,0.257142857
device_model,3.62E+12,18,107,0.168224299
device_model,36c59264,18,127,0.141732283
device_model,3cb67a50,18,68,0.264705882
device_model,3d6621ac,18,64,0.28125
device_model,41dea243,18,52,0.346153846
device_model,44bb1cc7,18,89,0.202247191
device_model,538c6a1c,18,215,0.08372093
device_model,5a386aab,18,95,0.189473684
device_model,5d1106f7,18,93,0.193548387
device_model,5ecf2855,18,68,0.264705882
device_model,639777a9,18,126,0.142857143
device_model,6cf941d1,18,119,0.151260504
device_model,70359270,18,123,0.146341463
device_model,7767b6c8,18,89,0.202247191
device_model,7991c7d9,18,133,0.135338346
device_model,8966189c,18,102,0.176470588
device_model,8967e320,18,79,0.227848101
device_model,95c0e2f5,18,50,0.36
device_model,9c1a04f7,18,59,0.305084746
device_model,a383e9b5,18,73,0.246575342
device_model,a4b0a5ea,18,103,0.174757282
device_model,a5621df2,18,105,0.171428571
device_model,ac2f565a,18,115,0.156521739
device_model,bb42f6ff,18,79,0.227848101
device_model,bcc261d1,18,118,0.152542373
device_model,bdc1009e,18,119,0.151260504
device_model,bfc67184,18,106,0.169811321
device_model,c503c652,18,125,0.144
device_model,cd2acf54,18,98,0.183673469
device_model,d0de194b,18,96,0.1875
device_model,d7fa671a,18,191,0.094240838
device_model,e62a356b,18,96,0.1875
device_model,f0512bed,18,56,0.321428571
device_model,f47c97e0,18,114,0.157894737
device_model,f6a35f2f,18,100,0.18
device_model,f86cdaa1,18,57,0.315789474
device_model,181a1d7d,17,63,0.26984127
device_model,2b61f4fd,17,209,0.081339713
device_model,2d08e606,17,120,0.141666667
device_model,3138cddf,17,62,0.274193548
device_model,380f240a,17,54,0.314814815
device_model,76f19f0c,17,51,0.333333333
device_model,7c60ce16,17,90,0.188888889
device_model,7f8e1f29,17,170,0.1
device_model,80351e7d,17,183,0.092896175
device_model,87dac462,17,172,0.098837209
device_model,887d6ab8,17,278,0.061151079
device_model,8a0ee6ef,17,56,0.303571429
device_model,8e6670d2,17,113,0.150442478
device_model,901308c4,17,45,0.377777778
device_model,9a891c4a,17,224,0.075892857
device_model,9b14ed4e,17,145,0.117241379
device_model,9e904bdc,17,53,0.320754717
device_model,a586787d,17,172,0.098837209
device_model,b383484e,17,179,0.094972067
device_model,cadf1f45,17,77,0.220779221
device_model,daee1571,17,39,0.435897436
device_model,e0220122,17,122,0.139344262
device_model,e0931fec,17,96,0.177083333
device_model,e7cf272a,17,46,0.369565217
device_model,ed8b7a14,17,86,0.197674419
device_model,ee01b724,17,76,0.223684211
device_model,f0d0305d,17,161,0.105590062
device_model,f8f9e526,17,93,0.182795699
device_model,fb007d6f,17,106,0.160377358
device_model,fc7c329c,17,91,0.186813187
device_model,13736a27,17,127,0.133858268
device_model,24225c29,17,118,0.144067797
device_model,cc045f4e,17,118,0.144067797
device_model,0a945c8b,16,50,0.32
device_model,0cdca4fe,16,133,0.120300752
device_model,12bc12cc,16,175,0.091428571
device_model,195b7fba,16,88,0.181818182
device_model,1a7fa450,16,99,0.161616162
device_model,1c0e80df,16,53,0.301886792
device_model,1e748623,16,167,0.095808383
device_model,2055d165,16,82,0.195121951
device_model,29dbf981,16,87,0.183908046
device_model,2dc63746,16,73,0.219178082
device_model,32763df1,16,65,0.246153846
device_model,329add22,16,131,0.122137405
device_model,3b4c518f,16,70,0.228571429
device_model,3f03eb80,16,60,0.266666667
device_model,5b895305,16,168,0.095238095
device_model,6487310a,16,77,0.207792208
device_model,692c9c65,16,120,0.133333333
device_model,6b7a1353,16,121,0.132231405
device_model,6c071e9c,16,56,0.285714286
device_model,72b1b966,16,125,0.128
device_model,7e817dcf,16,109,0.146788991
device_model,7efef8c6,16,77,0.207792208
device_model,7fe9fa2c,16,40,0.4
device_model,81f481ad,16,137,0.116788321
device_model,9536c5da,16,105,0.152380952
device_model,987b276c,16,127,0.125984252
device_model,a49f492f,16,110,0.145454545
device_model,a6636fc9,16,161,0.099378882
device_model,a82e3f68,16,95,0.168421053
device_model,ab5c28d0,16,83,0.192771084
device_model,ac731870,16,59,0.271186441
device_model,b7f467a2,16,48,0.333333333
device_model,b8e20f65,16,205,0.07804878
device_model,ba839883,16,73,0.219178082
device_model,bc049221,16,76,0.210526316
device_model,c038c37d,16,134,0.119402985
device_model,c6df9e19,16,44,0.363636364
device_model,c99b9965,16,63,0.253968254
device_model,cd262c9b,16,113,0.14159292
device_model,ce811fe5,16,59,0.271186441
device_model,cebbcb2d,16,155,0.103225806
device_model,d3ef648d,16,115,0.139130435
device_model,da77c7cd,16,34,0.470588235
device_model,db3efbad,16,120,0.133333333
device_model,e53ba6ec,16,36,0.444444444
device_model,ea061633,16,82,0.195121951
device_model,f16efb5e,16,90,0.177777778
device_model,267a9678,16,136,0.117647059
device_model,0ccaa0a9,15,67,0.223880597
device_model,167fcbeb,15,223,0.067264574
device_model,19dfeeb9,15,64,0.234375
device_model,2beac00f,15,85,0.176470588
device_model,351d0410,15,74,0.202702703
device_model,36d7832b,15,55,0.272727273
device_model,38cb01e0,15,48,0.3125
device_model,49ed1d57,15,66,0.227272727
device_model,549c2e9b,15,69,0.217391304
device_model,6ebf2ce2,15,58,0.25862069
device_model,74b0fc2c,15,116,0.129310345
device_model,7c51bbd9,15,156,0.096153846
device_model,7feb67f8,15,180,0.083333333
device_model,91a5b941,15,73,0.205479452
device_model,94c759d5,15,129,0.11627907
device_model,951b3e40,15,86,0.174418605
device_model,98e31dba,15,70,0.214285714
device_model,b750bad6,15,61,0.245901639
device_model,ba8e0d8c,15,68,0.220588235
device_model,bc1ecf0a,15,45,0.333333333
device_model,bda553c7,15,65,0.230769231
device_model,c49cc718,15,179,0.083798883
device_model,c89448d8,15,87,0.172413793
device_model,cccf3cf5,15,56,0.267857143
device_model,cf7075a3,15,120,0.125
device_model,d059466f,15,50,0.3
device_model,d9416f3d,15,182,0.082417582
device_model,db62278b,15,60,0.25
device_model,dc5e4add,15,263,0.057034221
device_model,de1acb8f,15,61,0.245901639
device_model,e2b1a057,15,65,0.230769231
device_model,e322a931,15,64,0.234375
device_model,eafbefce,15,50,0.3
device_model,fecab627,15,54,0.277777778
device_model,061f703f,14,49,0.285714286
device_model,098f4028,14,110,0.127272727
device_model,144fb2f6,14,55,0.254545455
device_model,1821f077,14,50,0.28
device_model,1fea300f,14,35,0.4
device_model,22433db2,14,52,0.269230769
device_model,2beaa395,14,135,0.103703704
device_model,312adae1,14,63,0.222222222
device_model,39a397e2,14,56,0.25
device_model,3fc2200d,14,52,0.269230769
device_model,40ee6047,14,89,0.157303371
device_model,43c5f09f,14,51,0.274509804
device_model,45abfcf3,14,162,0.086419753
device_model,462f0bdf,14,153,0.091503268
device_model,492a2eb1,14,126,0.111111111
device_model,4bf64a58,14,39,0.358974359
device_model,53de82c6,14,84,0.166666667
device_model,5458f517,14,62,0.225806452
device_model,5b216752,14,32,0.4375
device_model,5d36a8e0,14,157,0.089171975
device_model,5e142e5b,14,87,0.16091954
device_model,6141a9f0,14,50,0.28
device_model,6b7f538d,14,63,0.222222222
device_model,7224c228,14,63,0.222222222
device_model,84c2f017,14,148,0.094594595
device_model,8741c65a,14,45,0.311111111
device_model,903e8760,14,93,0.150537634
device_model,906c5292,14,62,0.225806452
device_model,9497b5e1,14,75,0.186666667
device_model,958eb7b8,14,199,0.070351759
device_model,9789a5df,14,69,0.202898551
device_model,99bc04c2,14,63,0.222222222
device_model,a09dee9e,14,53,0.264150943
device_model,a5df7413,14,119,0.117647059
device_model,b444b7de,14,51,0.274509804
device_model,b696728e,14,71,0.197183099
device_model,ba3d6cbc,14,27,0.518518519
device_model,bd1ec0c7,14,590,0.023728814
device_model,cec7fa02,14,135,0.103703704
device_model,dd15d5c9,14,74,0.189189189
device_model,de036d1f,14,70,0.2
device_model,e40d3cfc,14,97,0.144329897
device_model,e921bfcd,14,110,0.127272727
device_model,e952694a,14,76,0.184210526
device_model,f067249d,14,105,0.133333333
device_model,f2b8a05d,14,78,0.179487179
device_model,f3ae86d2,14,101,0.138613861
device_model,f418be69,14,56,0.25
device_model,f48dcfcd,14,77,0.181818182
device_model,ff503cfe,14,76,0.184210526
device_model,03c9a43d,13,53,0.245283019
device_model,0ee0b59b,13,113,0.115044248
device_model,231e86a5,13,161,0.080745342
device_model,23394dd4,13,58,0.224137931
device_model,242aa003,13,132,0.098484848
device_model,24a38884,13,68,0.191176471
device_model,25add290,13,126,0.103174603
device_model,289f5dac,13,734,0.017711172
device_model,2d31fd3f,13,40,0.325
device_model,31a650cd,13,52,0.25
device_model,3a07b300,13,82,0.158536585
device_model,3a2f2984,13,49,0.265306122
device_model,42a58f02,13,89,0.146067416
device_model,48d464e5,13,105,0.123809524
device_model,58de36ae,13,90,0.144444444
device_model,5c9b9bba,13,79,0.164556962
device_model,5d25afca,13,44,0.295454545
device_model,5dc1287b,13,53,0.245283019
device_model,635623a9,13,25,0.52
device_model,6532d1d3,13,40,0.325
device_model,701b73d0,13,52,0.25
device_model,7cdb89bd,13,99,0.131313131
device_model,8174ddb4,13,34,0.382352941
device_model,84efc5ac,13,22,0.590909091
device_model,85066eb7,13,109,0.119266055
device_model,8e16c33d,13,54,0.240740741
device_model,8e981c91,13,90,0.144444444
device_model,8f6dfa09,13,118,0.110169492
device_model,917b0d23,13,78,0.166666667
device_model,a192545c,13,53,0.245283019
device_model,a20423e5,13,56,0.232142857
device_model,a4084956,13,103,0.126213592
device_model,a6c3accc,13,35,0.371428571
device_model,aaf8565a,13,43,0.302325581
device_model,ac81e9db,13,57,0.228070175
device_model,ac95e7a1,13,141,0.092198582
device_model,ad310280,13,41,0.317073171
device_model,b13341d8,13,245,0.053061224
device_model,bbb316c3,13,110,0.118181818
device_model,bcac0ed4,13,136,0.095588235
device_model,bd0ed1d6,13,66,0.196969697
device_model,c3825bbb,13,109,0.119266055
device_model,c9f7dab9,13,208,0.0625
device_model,ce188377,13,138,0.094202899
device_model,d258586f,13,60,0.216666667
device_model,d2750e73,13,44,0.295454545
device_model,d5c9a2dd,13,62,0.209677419
device_model,d6f8b5a7,13,73,0.178082192
device_model,d76d2411,13,57,0.228070175
device_model,d860d68f,13,47,0.276595745
device_model,d8c5833a,13,50,0.26
device_model,d9cd4e36,13,69,0.188405797
device_model,db4feeed,13,62,0.209677419
device_model,dbaf93a1,13,91,0.142857143
device_model,dc49790b,13,36,0.361111111
device_model,e8c7729d,13,87,0.149425287
device_model,f4a9b698,13,169,0.076923077
device_model,f51db838,13,66,0.196969697
device_model,f8e02e7b,13,44,0.295454545
device_model,fa1af2c1,13,56,0.232142857
device_model,fa340a73,13,91,0.142857143
device_model,fbdc5171,13,108,0.12037037
device_model,fda40691,13,63,0.206349206
device_model,fdeb8df5,13,61,0.213114754
device_model,02653dc6,12,64,0.1875
device_model,03845d44,12,80,0.15
device_model,040b2776,12,156,0.076923077
device_model,05004cd6,12,23,0.52173913
device_model,6526378,12,47,0.255319149
device_model,0913b6cd,12,51,0.235294118
device_model,0d7a7cc3,12,58,0.206896552
device_model,1741d83d,12,55,0.218181818
device_model,17ae159a,12,48,0.25
device_model,1a95355a,12,116,0.103448276
device_model,1d444fea,12,45,0.266666667
device_model,234e50e4,12,47,0.255319149
device_model,264e4f2c,12,87,0.137931034
device_model,270a59f9,12,63,0.19047619
device_model,29ea3923,12,69,0.173913043
device_model,2a5a1dc2,12,45,0.266666667
device_model,374e108c,12,51,0.235294118
device_model,39744398,12,66,0.181818182
device_model,3b31e97a,12,57,0.210526316
device_model,3fabab5b,12,42,0.285714286
device_model,41f6e05c,12,58,0.206896552
device_model,43fe2e49,12,59,0.203389831
device_model,507b1b8b,12,68,0.176470588
device_model,59b64f8d,12,56,0.214285714
device_model,5a6d7b4a,12,27,0.444444444
device_model,61ca3ec0,12,85,0.141176471
device_model,620fe843,12,55,0.218181818
device_model,6.37E+77,12,62,0.193548387
device_model,6384b3b2,12,66,0.181818182
device_model,651c408c,12,34,0.352941176
device_model,6a12146c,12,136,0.088235294
device_model,6b5275fd,12,39,0.307692308
device_model,6c65a16a,12,51,0.235294118
device_model,6da74ac9,12,91,0.131868132
device_model,6ece6fae,12,54,0.222222222
device_model,77ff7ad4,12,99,0.121212121
device_model,7c0dcb56,12,271,0.044280443
device_model,7d3e1d39,12,61,0.196721311
device_model,8013ea41,12,109,0.110091743
device_model,80c2a034,12,57,0.210526316
device_model,840161a0,12,68,0.176470588
device_model,84a9d4ba,12,74,0.162162162
device_model,929a114d,12,78,0.153846154
device_model,92cd0dc8,12,66,0.181818182
device_model,93d6acd6,12,62,0.193548387
device_model,9455a1a4,12,49,0.244897959
device_model,958bab82,12,46,0.260869565
device_model,9b5145e0,12,69,0.173913043
device_model,a79f14dc,12,122,0.098360656
device_model,ac7327d8,12,76,0.157894737
device_model,accd4de4,12,88,0.136363636
device_model,ae9559c5,12,92,0.130434783
device_model,b4e5827b,12,416,0.028846154
device_model,b72ce3e1,12,111,0.108108108
device_model,b8e36ca6,12,89,0.134831461
device_model,bb68f9d1,12,60,0.2
device_model,be1b1994,12,66,0.181818182
device_model,c09a0958,12,52,0.230769231
device_model,c1e90287,12,75,0.16
device_model,c42c24f1,12,118,0.101694915
device_model,c935d57b,12,84,0.142857143
device_model,ccb3c6ff,12,64,0.1875
device_model,d227778d,12,93,0.129032258
device_model,d88a6ec3,12,56,0.214285714
device_model,e2d68230,12,78,0.153846154
device_model,e55b4de4,12,183,0.06557377
device_model,e90b5c59,12,57,0.210526316
device_model,ecf4beda,12,51,0.235294118
device_model,eec2bad8,12,131,0.091603053
device_model,f368ec80,12,89,0.134831461
device_model,f3bae017,12,46,0.260869565
device_model,f910cbcb,12,104,0.115384615
device_model,fd621b1f,12,83,0.144578313
device_model,045b3e8c,11,85,0.129411765
device_model,04eb5517,11,30,0.366666667
device_model,0cf27166,11,46,0.239130435
device_model,0e8cc492,11,90,0.122222222
device_model,1469bbc4,11,267,0.041198502
device_model,155af425,11,95,0.115789474
device_model,1760ac5a,11,49,0.224489796
device_model,1b0e8066,11,53,0.20754717
device_model,1f73c90e,11,38,0.289473684
device_model,1ffbaed2,11,26,0.423076923
device_model,281b33f3,11,33,0.333333333
device_model,2aea0bc8,11,36,0.305555556
device_model,2fd27936,11,39,0.282051282
device_model,3167a04c,11,52,0.211538462
device_model,35dfe54d,11,61,0.180327869
device_model,384620fb,11,139,0.079136691
device_model,3b5eacc6,11,64,0.171875
device_model,4011970b,11,30,0.366666667
device_model,44122579,11,40,0.275
device_model,443046a4,11,62,0.177419355
device_model,4c880ecd,11,69,0.15942029
device_model,4f18ef0b,11,75,0.146666667
device_model,565e59d3,11,92,0.119565217
device_model,566d1d96,11,61,0.180327869
device_model,5b750ba4,11,45,0.244444444
device_model,5bc52e1d,11,105,0.104761905
device_model,668b23b5,11,25,0.44
device_model,7a5abc90,11,72,0.152777778
device_model,83fbdb80,11,108,0.101851852
device_model,855ab99e,11,33,0.333333333
device_model,8c05c990,11,34,0.323529412
device_model,96a79d43,11,196,0.056122449
device_model,97108bdd,11,55,0.2
device_model,9a8f7ed7,11,120,0.091666667
device_model,9ba193f2,11,43,0.255813953
device_model,9e33071e,11,29,0.379310345
device_model,9efa8e0d,11,25,0.44
device_model,9f8ff1ed,11,36,0.305555556
device_model,a5205f2d,11,87,0.126436782
device_model,a89a0950,11,97,0.113402062
device_model,a95a3f86,11,120,0.091666667
device_model,b4b7403a,11,172,0.063953488
device_model,bae81ecf,11,78,0.141025641
device_model,c20739b8,11,39,0.282051282
device_model,c864196e,11,81,0.135802469
device_model,ca89cfa4,11,60,0.183333333
device_model,d3ff4ef0,11,70,0.157142857
device_model,d55ce5b3,11,52,0.211538462
device_model,e0ced982,11,150,0.073333333
device_model,e0f580a8,11,71,0.154929577
device_model,e290843d,11,34,0.323529412
device_model,e76ecbf8,11,74,0.148648649
device_model,e9eda42b,11,38,0.289473684
device_model,eb0966e4,11,127,0.086614173
device_model,edc711fa,11,75,0.146666667
device_model,f5579319,11,69,0.15942029
device_model,f5da7bc4,11,127,0.086614173
device_model,f7e89191,11,122,0.090163934
device_model,f7f94872,11,45,0.244444444
device_model,fcbb592f,11,64,0.171875
device_model,ffcd1497,11,87,0.126436782
device_model,02d14ecc,10,40,0.25
device_model,061f6aca,10,122,0.081967213
device_model,0c53057e,10,72,0.138888889
device_model,159432af,10,13,0.769230769
device_model,1bf1fae1,10,32,0.3125
device_model,1f5ff448,10,56,0.178571429
device_model,209647a3,10,47,0.212765957
device_model,230a1072,10,18,0.555555556
device_model,2fc774b7,10,155,0.064516129
device_model,3.09E+08,10,46,0.217391304
device_model,31442f32,10,46,0.217391304
device_model,31c2dcf9,10,69,0.144927536
device_model,37b34497,10,56,0.178571429
device_model,38fa4765,10,34,0.294117647
device_model,52e6ebda,10,34,0.294117647
device_model,56faa343,10,51,0.196078431
device_model,5a1ab2c7,10,111,0.09009009
device_model,5ebd2610,10,69,0.144927536
device_model,66e94be2,10,64,0.15625
device_model,67fb3069,10,65,0.153846154
device_model,6e4c66d0,10,35,0.285714286
device_model,6f6cd30c,10,40,0.25
device_model,77dbecbc,10,65,0.153846154
device_model,7a5cc0fb,10,47,0.212765957
device_model,7e5b3bec,10,67,0.149253731
device_model,8.42E+51,10,119,0.084033613
device_model,851897aa,10,42,0.238095238
device_model,8a6b386b,10,35,0.285714286
device_model,8c7bf5ca,10,96,0.104166667
device_model,8d5a361f,10,86,0.11627907
device_model,8ea6a112,10,57,0.175438596
device_model,98af5c03,10,36,0.277777778
device_model,9b301a53,10,242,0.041322314
device_model,a1840d6b,10,57,0.175438596
device_model,ac94bd73,10,88,0.113636364
device_model,ada45d64,10,35,0.285714286
device_model,b2931f8b,10,86,0.11627907
device_model,b314d7b9,10,102,0.098039216
device_model,b351e2d6,10,84,0.119047619
device_model,b4920c7e,10,161,0.062111801
device_model,ba78f358,10,51,0.196078431
device_model,bada0eb8,10,164,0.06097561
device_model,bf474756,10,70,0.142857143
device_model,c247640c,10,43,0.23255814
device_model,c88cf62e,10,103,0.097087379
device_model,c973b86c,10,36,0.277777778
device_model,cc0bd53e,10,72,0.138888889
device_model,ccf63003,10,56,0.178571429
device_model,cf636a1a,10,110,0.090909091
device_model,d2d6fcfd,10,112,0.089285714
device_model,da247ee7,10,65,0.153846154
device_model,e59b7176,10,158,0.063291139
device_model,fac99459,10,128,0.078125
device_model,fadc48c9,10,34,0.294117647
device_model,0ad641cd,10,74,0.135135135
device_model,0f277722,10,44,0.227272727
device_model,2258e412,10,31,0.322580645
device_model,2.90E+20,10,44,0.227272727
device_model,36d0a394,10,113,0.088495575
device_model,42f74bb5,10,38,0.263157895
device_model,67fcfd53,10,38,0.263157895
device_model,68408ceb,10,38,0.263157895
device_model,7b6ea8ad,10,27,0.37037037
device_model,8a63768f,10,27,0.37037037
device_model,94975f37,10,74,0.135135135
device_model,97927fe9,10,38,0.263157895
device_model,a5cc4209,10,41,0.243902439
device_model,b8be4b4e,10,31,0.322580645
device_model,d44bde3b,10,37,0.27027027
device_model,da3d4ac0,10,61,0.163934426
device_model,e6df5de5,10,49,0.204081633
device_model,ea40440c,10,76,0.131578947
device_model,ec99a14d,10,61,0.163934426
device_model,f489cdfc,10,346,0.028901734
device_model,fce9cd60,10,408,0.024509804
device_model,0fe29ada,10,48,0.208333333
device_model,39c3241b,10,39,0.256410256
device_model,46adaefe,10,87,0.114942529
device_model,8e85a0ef,10,48,0.208333333
device_model,9cc70d63,10,71,0.14084507
device_model,b8dbdd0e,10,48,0.208333333
device_model,c24c894f,10,39,0.256410256
device_model,2fe826aa,10,83,0.120481928
device_model,1161611,9,68,0.132352941
device_model,3b06fa5e,9,70,0.128571429
device_model,3e855f6d,9,74,0.121621622
device_model,584ef190,9,82,0.109756098
device_model,58bf87c7,9,68,0.132352941
device_model,5bc33f93,9,74,0.121621622
device_model,8b52dc08,9,74,0.121621622
device_model,fe72bf31,9,70,0.128571429
device_model,380116c8,9,44,0.204545455
device_model,438683ad,9,62,0.14516129
device_model,4ea81042,9,47,0.191489362
device_model,54e4a91b,9,54,0.166666667
device_model,6a6dc506,9,54,0.166666667
device_model,6b82c060,9,44,0.204545455
device_model,9c6831d2,9,56,0.160714286
device_model,c450f003,9,55,0.163636364
device_model,c723c84b,9,69,0.130434783
device_model,da33cc12,9,69,0.130434783
device_model,1e4ca650,9,33,0.272727273
device_model,444da729,9,33,0.272727273
device_model,63c3ea81,9,33,0.272727273
device_model,65884bce,9,39,0.230769231
device_model,6df418da,9,33,0.272727273
device_model,764415ab,9,168,0.053571429
device_model,7b9bbe72,9,33,0.272727273
device_model,f2fb8a7e,9,39,0.230769231
device_model,00aae2c7,9,32,0.28125
device_model,3534281,9,80,0.1125
device_model,03bfcb33,9,72,0.125
device_model,09ac5223,9,111,0.081081081
device_model,0c54dbd0,9,121,0.074380165
device_model,15a4af7e,9,36,0.25
device_model,2319f641,9,149,0.060402685
device_model,2d5eed58,9,100,0.09
device_model,2e602a13,9,109,0.082568807
device_model,311b2a80,9,94,0.095744681
device_model,532e05e4,9,90,0.1
device_model,544b145a,9,32,0.28125
device_model,5d8ae0e2,9,29,0.310344828
device_model,5e39c5d9,9,45,0.2
device_model,66b8ec32,9,38,0.236842105
device_model,698a4073,9,221,0.040723982
device_model,6e4b216f,9,149,0.060402685
device_model,7dcd6546,9,64,0.140625
device_model,7f6c1965,9,133,0.067669173
device_model,819048b1,9,23,0.391304348
device_model,8d655156,9,134,0.067164179
device_model,92a9e1a0,9,64,0.140625
device_model,9c84d6a8,9,152,0.059210526
device_model,9dc3d156,9,25,0.36
device_model,9e7f67d6,9,25,0.36
device_model,a02e0266,9,48,0.1875
device_model,a0b0c0b3,9,87,0.103448276
device_model,a640d8ee,9,64,0.140625
device_model,a8c2d00d,9,50,0.18
device_model,aa878c01,9,99,0.090909091
